"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_3236",568.814334583503,-0.239488023188126,0.170233371879549,-1.40682182667203,0.159480228661104,0.353004941367998
"gene_7313",1030.0836371508,-0.240822268360474,0.171209068009937,-1.40659762452826,0.159546737881845,0.353005833971019
"gene_14066",125.665739734329,-0.435593831286174,0.309667044851561,-1.40665220445068,0.159530544900205,0.353005833971019
"gene_10096",3.11517351853247,2.11611726280536,1.50538633428781,1.40569713873912,0.159814076966956,0.353524097350267
"gene_8866",65.0726785322983,0.805893658149875,0.573530571125516,1.40514507634416,0.159978142426084,0.353667265806372
"gene_14489",568.845960161383,-0.16904604689732,0.120290723217505,-1.40531241625056,0.159928397829552,0.353667265806372
"gene_13772",3.07867566116637,2.01159195934088,1.431499706037,1.40523393114053,0.159951727389574,0.353667265806372
"gene_3554",230.783757819074,-0.24752672011623,0.176185952358083,-1.40491745683079,0.160045824926099,0.353743669331692
"gene_948",3203.87516788382,0.145525343651344,0.103660471255765,1.40386534894564,0.160358949786624,0.354251310157237
"gene_4519",402.058226554913,-0.245592533243988,0.174946953066883,-1.40381143505882,0.160375007922307,0.354251310157237
"gene_7430",5.75102199913129,1.74365050194173,1.24208011878753,1.40381483896853,0.160373994039146,0.354251310157237
"gene_5112",35.081463393747,-0.934771475815131,0.666042463310331,-1.4034712909582,0.160476347138666,0.354401858445193
"gene_6269",794.704663584107,0.192595378695769,0.137239746836103,1.40334985407524,0.160512538580463,0.354408499491284
"gene_393",292.441658032611,-0.322795202400222,0.230105594512317,-1.4028133609022,0.160672501733842,0.354688366787398
"gene_1759",400.927145814665,0.2530619675395,0.180438725615936,1.40248146109246,0.160771522730735,0.35479389379324
"gene_4557",113.713623606755,0.664419954540731,0.473800815983572,1.40231914367106,0.160819966278378,0.35479389379324
"gene_16471",1033.30059209468,-0.158565922963128,0.11306924351769,-1.40237891428291,0.160802126488525,0.35479389379324
"gene_13857",79.030667815459,-0.458053211291211,0.326820695840537,-1.40154285551948,0.161051801574349,0.355231978689395
"gene_12375",21.8144220910326,0.933693432774687,0.666450854820262,1.40099367570996,0.161215964304541,0.355520648104997
"gene_10835",143.912099692163,-0.30578148363798,0.218298526414282,-1.40074918809885,0.161289088031972,0.355608476503192
"gene_16115",3.55933690976162,-2.53111614476298,1.80715662601416,-1.40060695809503,0.161331639085238,0.355628876249814
"gene_11692",52.9607134032366,-0.408032366007537,0.291421864122104,-1.40014328450172,0.161470415520347,0.355861336722515
"gene_12819",78.1608932321069,-0.359232440850661,0.25683619999231,-1.39868305504215,0.161908047789272,0.356752207631405
"gene_4005",10.2149334511817,-1.09693000574512,0.784772337619957,-1.3977684395348,0.162182614656261,0.357209800892734
"gene_8966",104.309843835016,0.383286067593508,0.274206689028357,1.3977998456262,0.162173180749887,0.357209800892734
"gene_6593",188.833623119683,0.463107760040287,0.331396419956606,1.39744346091888,0.16228025754576,0.357277499606002
"gene_12744",2593.86007266705,0.135377238488766,0.0968698983619813,1.3975160579078,0.162258441248862,0.357277499606002
"gene_15006",33.8023461251063,-0.5296906693264,0.379324573536992,-1.39640483712228,0.16259261930298,0.357891420889493
"gene_1698",3034.44524472037,0.197841092216645,0.141715022952223,1.39604883162841,0.162699790778727,0.357906027912832
"gene_5813",60.2638331330689,-0.371545275557772,0.266134523761822,-1.39608071251322,0.162690191222881,0.357906027912832
"gene_11529",13.7134694079584,-0.933446384653429,0.668530216336884,-1.39626655885222,0.162634240103796,0.357906027912832
"gene_694",27.6569969135531,-0.786847861400292,0.563879700644839,-1.39541795971813,0.16288983858535,0.358250303972722
"gene_7463",132.284076239795,0.489567587541765,0.350928418834471,1.39506395397601,0.162996554801124,0.358411201415689
"gene_12652",42.516536336871,-0.761226357157648,0.545751470482899,-1.39482236572645,0.163069412650139,0.358497597180627
"gene_4416",68.5396770790753,-0.429332729812104,0.307888228476639,-1.39444347039945,0.163183728833767,0.358675082104266
"gene_2306",21.3365781703798,0.874519361729848,0.627197826118373,1.39432779469615,0.163218641287866,0.358678001842471
"gene_5111",138.216525553593,0.528146641698247,0.378877486165253,1.3939773699509,0.163324438473404,0.358836659719391
"gene_545",9.38812660843117,-1.21824668044727,0.874408331723624,-1.39322400787957,0.163552062026207,0.359262859407629
"gene_6894",280.064163641653,0.292285544662816,0.209826569717749,1.39298633655398,0.163623922499893,0.359346800801739
"gene_4682",113.185552326142,0.324967339281328,0.23331224640302,1.39284304313793,0.163667259092378,0.359368077118955
"gene_13628",8.57612779297982,1.76890552260621,1.27060138435469,1.39217975392385,0.163867972043294,0.359734828658249
"gene_15892",8.12109050387611,1.30128747059732,0.935597717011726,1.39086216964444,0.164267226387958,0.360537192318823
"gene_724",10.7885599586789,1.37744927032537,0.990441897451131,1.39074212618649,0.164303638343417,0.360543015719683
"gene_6653",867.259371874425,0.362902405520162,0.261037587283614,1.39023046181419,0.164458906160473,0.360809596917389
"gene_16784",2.63344810294899,-2.36049709477814,1.69810965109291,-1.39007342267852,0.164506582844941,0.36084007081207
"gene_3894",20.4062420022769,0.86636044032,0.623788535262589,1.38886880945206,0.164872646607524,0.36156876093806
"gene_10338",25.5773785139351,-0.685512657163634,0.493645469709453,-1.38867405704565,0.164931886468523,0.361624419520392
"gene_13859",335.513282769245,0.263496564084896,0.189786444814729,1.38838453052916,0.165019984372185,0.361743315495676
"gene_10638",42.5793729150782,0.664444765220407,0.478801490173611,1.38772493164021,0.165220821164995,0.362109248931285
"gene_8678",5485.23998973217,0.180902095186971,0.130430583825593,1.38696071029527,0.165453743735785,0.362545339166636
"gene_189",156.610543768681,-0.330589086199016,0.238498907212144,-1.38612411295016,0.165709008584919,0.362881322880241
"gene_10992",1137.74115907506,-0.328034547802471,0.236649785361352,-1.38616034365541,0.165697947639431,0.362881322880241
"gene_16138",279.551076391505,-0.53454857316117,0.385582885440522,-1.38633895161207,0.165643428172821,0.362881322880241
"gene_13344",2.95621010590032,-2.3955736571766,1.72898770965209,-1.38553538802114,0.165888819472311,0.363200613358811
"gene_2562",92.3818942997245,-0.412396075074461,0.297782593236721,-1.38488979692184,0.166086167346505,0.363269021693122
"gene_2751",70.7118893853556,-0.529714092507157,0.382499066018313,-1.38487682603072,0.166090134169243,0.363269021693122
"gene_7714",122.36922367133,-0.332216047576279,0.239875107947163,-1.38495423897613,0.166066460411856,0.363269021693122
"gene_8630",3740.58641459886,0.190617670044688,0.137622335405638,1.38507800701716,0.166028616012692,0.363269021693122
"gene_11024",209.707649465556,-0.274661236611951,0.198290201950405,-1.38514779807753,0.166007278947768,0.363269021693122
"gene_9625",15.7772270050488,1.00386332820537,0.725144856581088,1.38436247474524,0.166247493093232,0.363526785620351
"gene_13676",33.0834841188676,-0.735085286822537,0.531113045058031,-1.38404675551176,0.166344138700998,0.363526785620351
"gene_15485",6.88812080388709,-1.26105562660729,0.911017538507306,-1.38422760628025,0.166288772850396,0.363526785620351
"gene_15780",5.13017833505337,-1.45090148170885,1.04828088164076,-1.38407702278984,0.166334871677961,0.363526785620351
"gene_63",638.363185894276,-0.191922536110295,0.138680973402836,-1.38391396743953,0.166384799409903,0.363541255666482
"gene_12559",7.28454436413042,1.31254792692567,0.948638914212363,1.38361172756175,0.166477375401789,0.363594758546238
"gene_14213",3.27691726494943,1.88675745669917,1.36358801074161,1.38367119821846,0.166459156496175,0.363594758546238
"gene_9555",572.391533605435,-0.242542996820997,0.175355474505674,-1.38315041206853,0.166618750869012,0.363829126820906
"gene_587",112.59013725935,0.326093662210265,0.235789179656639,1.38298823841335,0.166668472296452,0.363863304195852
"gene_11760",284.49937866608,0.288092967695973,0.208345830680734,1.38276329674887,0.166737456466221,0.363939512581083
"gene_7550",4.19535450489856,-1.76330993113479,1.27549993913029,-1.38244611155145,0.166834765963191,0.364077503164463
"gene_10071",42.8516749082344,0.586248540228886,0.424111130748908,1.38229934968618,0.166879805593426,0.364101394022019
"gene_685",197.270031577428,0.325404498322731,0.235799077787335,1.38000751053068,0.167584332375349,0.365284398251213
"gene_1572",4.44969983823538,1.6597916299342,1.20252093190704,1.38026007356228,0.167506583440178,0.365284398251213
"gene_4655",66.4792585893633,0.461353353221382,0.334301757775865,1.3800506353625,0.167571054920116,0.365284398251213
"gene_6677",195.57223229191,-0.331057180433781,0.239900112148724,-1.37997926498902,0.167593029160201,0.365284398251213
"gene_15683",29.5175154093368,-0.877701391164602,0.635871295136595,-1.38031296250927,0.167490305552753,0.365284398251213
"gene_62",629.387917104802,-0.197808525723375,0.143362714071185,-1.37977665256222,0.167655423339147,0.365295842523437
"gene_1548",616.25383033924,-0.322145514754488,0.233501546522129,-1.37962904123189,0.167700891001162,0.365295842523437
"gene_4542",56.0768099751301,-0.526033094702061,0.381276091214093,-1.37966451824194,0.167689962426239,0.365295842523437
"gene_12450",10.3323823466768,1.43479351088394,1.04040587031896,1.37907094895964,0.167872879871218,0.365595912933239
"gene_6206",132.771909138873,-0.281464359590896,0.204172158166772,-1.37856386550506,0.168029264029074,0.365787309382492
"gene_8600",7.95701248200469,1.30925218554745,0.94970845341949,1.3785832703009,0.168023277592437,0.365787309382492
"gene_90",230.309607088865,-0.37499158312599,0.272132836342143,-1.37797256724479,0.16821175808148,0.366109960527859
"gene_1361",308.031794072049,-0.22561219108408,0.163762439730622,-1.37767971370722,0.168302197374128,0.366232165435143
"gene_11104",4.91022058241911,2.18877254483377,1.5889686411527,1.37748001322792,0.168363889984043,0.366291779390829
"gene_7055",217.907507266868,0.366794740962711,0.266476908821335,1.37645975625091,0.168679338494003,0.366903326907527
"gene_8442",944.445199502017,-0.189200806437895,0.137468631450148,-1.37631985160562,0.168722629516783,0.366922761808032
"gene_6005",593.802399141167,-0.206425490748809,0.150041602949452,-1.3757883593016,0.168887166427326,0.367205809740196
"gene_10289",9.49406121389078,-1.29219117384183,0.940546156359562,-1.37387321728402,0.169481045664728,0.368422057337533
"gene_1878",425.212555943392,-0.186206307433829,0.135546265892339,-1.37374723093979,0.169520168444647,0.368428530653863
"gene_16241",35.2615237826038,0.58378625729142,0.424991726372999,1.3736414642083,0.169553017618327,0.368428530653863
"gene_1321",132.606280286744,0.316346755334348,0.230348237297049,1.37334133330657,0.169646258666711,0.3685561518634
"gene_15979",5.32403447210649,-1.7337209488814,1.26253470541119,-1.37320656727353,0.169688138657376,0.36857216206239
"gene_11235",114.406887515546,0.342201580283409,0.2493084600877,1.37260316061088,0.169875748808685,0.368904635477178
"gene_4787",2.42122956684841,2.4551957564167,1.78915970109451,1.37226193665929,0.169981910371647,0.369060134736571
"gene_9266",204.128573551426,-0.291999980096677,0.212819166847422,-1.3720567767565,0.170045763634787,0.369123730816976
"gene_8649",101.247066883029,-0.300600488722977,0.219192155761605,-1.37140167118896,0.170249776799695,0.369484118494966
"gene_13488",9.0210673050227,1.64006093699889,1.19598854992697,1.37130153720873,0.170280976707137,0.369484118494966
"gene_1251",65.2663941211439,0.55472554461969,0.404610413274284,1.37101153707491,0.170371359590866,0.369605143292798
"gene_5058",136.920946310692,0.316920010823719,0.231183254261356,1.37086058346353,0.170418420767589,0.369632155523528
"gene_4218",40.0233392753079,0.477738242998682,0.348557763279566,1.3706142663519,0.170495233305662,0.369723673442532
"gene_89",22.1105015651556,0.688639072267878,0.502680740800168,1.36993327250155,0.170707732211321,0.369809042599779
"gene_5759",576.315767914514,0.157093935263624,0.114639714469828,1.37032734240603,0.17058474154863,0.369809042599779
"gene_4509",5375.18985734251,0.119937364395341,0.0875346795722738,1.37016968567657,0.170633938823064,0.369809042599779
"gene_4914",9.5375473602884,-1.07293953160151,0.783155741252737,-1.37002064223552,0.170680458067376,0.369809042599779
"gene_8930",173.938798323037,0.453355739030755,0.330915949336205,1.37000268479098,0.170686063562759,0.369809042599779
"gene_9506",37.8236844621869,-0.499417428600923,0.36460289560577,-1.36975716490448,0.170762717509416,0.369853137903177
"gene_8939",521.715115194869,-0.206925636377397,0.151115063742696,-1.36932501136836,0.170897703120867,0.370070452013557
"gene_5907",173.658058842847,0.343685320475057,0.251023479429814,1.36913615115096,0.170956719770855,0.370123204369093
"gene_6437",731.991213565736,-0.237880313190555,0.173799942777285,-1.36870190743035,0.17109247384148,0.37034203904074
"gene_6890",17.9815674352175,-0.738827610403766,0.539972980767155,-1.36826774064527,0.171228284548369,0.37056090759404
"gene_4765",458.937446975153,-0.215105260204702,0.157283373025511,-1.36762873320254,0.171428317792722,0.370918645467235
"gene_12682",170.588338203969,-0.296365118122386,0.216810094383151,-1.36693413175977,0.171645952417701,0.371314314729805
"gene_9872",7.53810717114514,1.34745925798585,0.986243197119409,1.36625455254999,0.171859080308865,0.37170007648819
"gene_14249",163.044474869935,0.294391353458291,0.215668021426273,1.36502088492952,0.172246485956683,0.37238713967963
"gene_16059",28.7150291380151,-0.564083770039873,0.413241389602814,-1.36502244023049,0.17224599713834,0.37238713967963
"gene_9494",107.823224201537,-0.350552888959713,0.256858047828269,-1.36477284602773,0.172324455830488,0.372480305255942
"gene_11644",27.2185543677958,0.513499961865573,0.376422497801462,1.36415853160937,0.172517676370719,0.372747073364207
"gene_9403",6.56483835833543,1.7391060451021,1.27477868551543,1.36424154628765,0.172491556268615,0.372747073364207
"gene_1731",118.21168876253,0.321098841549143,0.235461903577917,1.36369763715466,0.172662748028726,0.372985062489238
"gene_11691",74.7084126201772,-0.417046798950616,0.305972223759342,-1.3630217600361,0.172875652827582,0.373369458483028
"gene_3621",237.022472840509,-0.305942099359054,0.224563842678773,-1.36238361309433,0.173076852523922,0.373618574792475
"gene_14091",157.649185245068,-0.258321633328382,0.18961308923609,-1.36236181989916,0.173083726733805,0.373618574792475
"gene_2361",3.88331827383065,-2.33163193325856,1.71151172938602,-1.36232308153389,0.173095946448798,0.373618574792475
"gene_1895",180.022681202297,0.366753100978115,0.269275128293931,1.36200139723926,0.173197444163298,0.37376211429865
"gene_7276",4.30383279936651,-1.95772690440584,1.43818467590203,-1.36124861932488,0.173435134230363,0.37419944112733
"gene_11293",38.2842778594573,-0.576574077106473,0.423609651802149,-1.3610975922139,0.173482850475073,0.374226791168205
"gene_13807",5.09809067534688,2.06360309721492,1.51668338611874,1.36060242770627,0.17363936398431,0.374488773697986
"gene_15134",2740.34640233498,0.186974267736656,0.137474032884369,1.36006970781109,0.173807865932186,0.374776500738087
"gene_16797",33.300503122628,-0.561090174738321,0.412618365281054,-1.35982840791911,0.173884230472347,0.374865478692907
"gene_3506",706.19922865331,0.184356993254574,0.135618961975438,1.35937475533814,0.174027866438967,0.375037813608094
"gene_5677",1407.86701508883,0.227670928560406,0.167484634571135,1.35935412310141,0.174034401146228,0.375037813608094
"gene_15477",121.594114962028,0.410746098003066,0.302199568178363,1.35918823603559,0.174086948083265,0.375075369281677
"gene_1391",681.425733672211,-0.20543456418058,0.151174042349854,-1.35892750492941,0.174169562081293,0.375102021179312
"gene_1466",1290.74851531271,0.157761452596219,0.116086045384897,1.35900445288788,0.174145177678188,0.375102021179312
"gene_7277",39.9766819547903,-0.574009561923674,0.422591830358727,-1.35830728539265,0.174366199507055,0.375449800551481
"gene_14251",233.552587021709,0.266081964261835,0.195951742430422,1.35789537240943,0.174496885986077,0.375655461062549
"gene_14103",585.649843544105,-0.189903093521834,0.139908733000256,-1.35733552473444,0.174674624517017,0.375962311536022
"gene_11506",8759.75254894478,-0.172650070049099,0.127212223906215,-1.35718144646526,0.174723564468397,0.375991873568907
"gene_1172",58.6839152578115,-0.456783030937437,0.336665277061349,-1.35678688020505,0.174848937397584,0.376110100988157
"gene_13482",6.07976829656029,1.27288849920546,0.938136215160293,1.35682694968552,0.174836202308494,0.376110100988157
"gene_5873",1463.06134800381,-0.189703831903593,0.139994271434645,-1.35508281845771,0.175391172152291,0.377200507166023
"gene_6188",2624.18398486377,-0.150484021843334,0.111072087956473,-1.35483202496658,0.175471080769608,0.377296384662657
"gene_4456",6.87744288935272,-1.4485010210376,1.0694840171771,-1.354392396495,0.175611222114656,0.377521709376917
"gene_13118",8.15997073284435,-1.1698987561465,0.864285702409875,-1.35360188521514,0.175863425151824,0.377911746603919
"gene_14517",99.8363901284242,0.455396155571114,0.336421943310649,1.35364581480527,0.175849402864556,0.377911746603919
"gene_7441",236.145840960213,-0.258486246451971,0.191022066920913,-1.3531747960773,0.175999795099822,0.378128708844518
"gene_15088",46.6922478608027,0.531635886460934,0.393002355509553,1.35275496191781,0.176133925363735,0.378340772905208
"gene_5237",1041.27614074312,-0.154138241214956,0.114025059628789,-1.35179268238716,0.176441645713475,0.378925553231433
"gene_7833",14.8372222906526,0.943168422994097,0.697961565484062,1.35131856772081,0.176593406658979,0.379175227808182
"gene_1000",455.385217556459,0.16807609026785,0.124403738358346,1.35105337255787,0.176678336278315,0.379205110822428
"gene_3540",67.8761819943645,-0.584433530916542,0.432564599348067,-1.3510895986342,0.176666732964072,0.379205110822428
"gene_3542",29.2975804265266,0.595112876755906,0.440856042386037,1.34990296046525,0.177047111960652,0.379774607916729
"gene_7000",12.1225253692739,-1.21242487317635,0.89809214443135,-1.35000053245542,0.177015812080922,0.379774607916729
"gene_7338",118.544704177002,0.345962010760846,0.256288496501933,1.34989285700631,0.177050353260055,0.379774607916729
"gene_6128",22.6221636360653,-0.982893569961315,0.728897246139131,-1.34846657079248,0.177508365110669,0.380680590237339
"gene_6073",79.2213647428776,0.355359714279282,0.263557531701686,1.3483193289331,0.177555697906402,0.380705652206459
"gene_8830",377.119098518404,0.304223028435582,0.225689666555669,1.34797056984681,0.177667848509201,0.380869655174281
"gene_12647",587.301234464969,-0.413112331203145,0.306561260961702,-1.34756860637637,0.177797173485997,0.38099394318428
"gene_15000",28.2548308102509,-0.655463048852678,0.486393102253053,-1.34759939196601,0.177787266263447,0.38099394318428
"gene_10524",303.158461739668,0.24374132168077,0.180891714564805,1.34744326055602,0.17783751572393,0.381003945422581
"gene_4696",270.684036477459,0.249696547311362,0.185371636454174,1.34700514106477,0.177978576920506,0.381229683415766
"gene_14227",10.7416130673413,-1.2455191631645,0.924735733582525,-1.34689200160918,0.17801501792359,0.38123127961178
"gene_4226",25.6224514941584,-0.806820621594623,0.599185037940807,-1.34652998740988,0.178131656123593,0.381404588492376
"gene_10579",148.602271108076,-0.270105017752208,0.200610777549032,-1.34641329370348,0.178169266061312,0.381408651339911
"gene_15479",254.566758017435,0.303883600964665,0.225763659108525,1.34602531764684,0.178294351757385,0.381599935224223
"gene_7420",18.3763314511323,0.903653227060783,0.671874890157315,1.3449724648129,0.178634126812195,0.382250545853386
"gene_1140",619.620179778875,0.182364162762844,0.135605774872055,1.34481118473684,0.178686217390545,0.382285417013426
"gene_536",140.747012990534,-0.31801582979483,0.236507533694264,-1.34463297987764,0.178743787511055,0.382331994916497
"gene_1999",197.687886068919,-0.413893873112328,0.307894051656608,-1.34427369052891,0.17885989998399,0.382350626867296
"gene_3415",474.654231169583,0.217979868976757,0.162146318691675,1.34434053597758,0.178838293119631,0.382350626867296
"gene_9430",9.83178166024886,0.993261255524981,0.738853064903609,1.3443285312142,0.17884217334989,0.382350626867296
"gene_6181",164.789743692453,0.294369419716315,0.219038828031364,1.34391432953688,0.178976091720773,0.382522445382801
"gene_7407",186.647332706536,-0.260742075873047,0.19406993155532,-1.343547007944,0.179094915355906,0.382699819127866
"gene_10238",167.042603231765,-0.34660169994351,0.258023924568707,-1.34329287690226,0.179177157685248,0.382798968609411
"gene_7516",1404.08186669121,-0.203295817111518,0.151359173294278,-1.34313509176125,0.17922823451602,0.38283150892622
"gene_14648",17.2303537340003,0.648313601574341,0.482842835792692,1.34270108928921,0.179368781857881,0.383055107027028
"gene_11153",2.74249031323116,2.26197417442465,1.68512578652314,1.3423177026397,0.179493005924255,0.383243763148949
"gene_5122",244.908497660982,-0.194263815724178,0.14485745152457,-1.34106884857924,0.179898100246586,0.384031922972924
"gene_8664",141.429576084861,-0.335660890171511,0.250334271416529,-1.3408507283967,0.179968922146853,0.384106332639567
"gene_16287",5.0590127418574,1.99815316886203,1.49034292289391,1.34073382586477,0.180006888002107,0.38411060217033
"gene_8272",133.558848041563,0.520660203674609,0.388666149766046,1.33960779447352,0.180372888420318,0.384814712011385
"gene_315",180.98229529132,-0.269825721476769,0.201521140686204,-1.33894498888791,0.180588582207091,0.385121017965602
"gene_4797",929.172137767787,0.147376111468933,0.110067088077815,1.33896620727117,0.180581674239001,0.385121017965602
"gene_14940",575.557153247992,0.164890800008123,0.123166780299317,1.33876033462439,0.180648707503261,0.385172329034702
"gene_12978",16.1130560073735,-0.779654146559205,0.582617509646178,-1.33819209627374,0.180833824924007,0.385490069897883
"gene_147",27.1963516861939,-0.619587632752812,0.463520813764028,-1.33669862140912,0.181321032119022,0.386149189558329
"gene_3351",631.992913419464,-0.205279162585186,0.153573118471235,-1.33668681491049,0.181324887558674,0.386149189558329
"gene_4266",35.5993407338809,-0.537657959415791,0.402157020663839,-1.33693540530085,0.181243722633275,0.386149189558329
"gene_4646",230.936287511102,-0.235090562800349,0.175889705576974,-1.33657943214571,0.181359956444249,0.386149189558329
"gene_12659",1167.8562868604,0.236557377201076,0.176969607641577,1.33671188151235,0.181316702073944,0.386149189558329
"gene_14780",10.5907385336506,1.03288375487419,0.772693268399571,1.33673191823392,0.181310159291032,0.386149189558329
"gene_14294",44.3600605508723,-0.603376594681917,0.451471591648823,-1.33646635988395,0.181396888837098,0.386150841694281
"gene_311",434.328575969128,-0.238832093626601,0.178788579439621,-1.33583528866986,0.181603115911177,0.386396754968976
"gene_528",256.081563563119,0.23133591095545,0.173192345923605,1.33571671266288,0.181641884643349,0.386396754968976
"gene_5399",11.2114496068765,1.00521487409439,0.752592180708195,1.33567010110106,0.181657126095433,0.386396754968976
"gene_9205",181.002459501509,-0.231944027593988,0.173643412116988,-1.33574907775782,0.18163130218255,0.386396754968976
"gene_5904",24155.5043827311,0.233882225424224,0.17517075684715,1.33516706574662,0.181821673337359,0.386669747360214
"gene_8489",129.245182609905,0.332399910523834,0.249166385998965,1.33404796634653,0.182188137088492,0.387371949851702
"gene_13856",575.709260274707,0.215303378683555,0.161474564190143,1.33335785585417,0.182414395702293,0.387710856182788
"gene_15133",396.863179697877,-0.216423843034466,0.162317027388633,-1.33334035569963,0.182420135984879,0.387710856182788
"gene_2662",3.11062280836105,-2.84169667439004,2.13310177699831,-1.33218991472074,0.182797789763039,0.388193807797583
"gene_1137",82.9633656032507,0.359637083441551,0.269934810168909,1.33231087615751,0.182758054664941,0.388193807797583
"gene_5740",3.01690163219213,-1.68033258770531,1.26103589061183,-1.33250179492515,0.18269535203671,0.388193807797583
"gene_5199",17.2712237572921,0.971030056439927,0.728836129498696,1.33230230656624,0.182760869512928,0.388193807797583
"gene_7298",551.443281169863,-0.253858877320779,0.190587035381976,-1.33198397683239,0.182865453841727,0.388193807797583
"gene_8934",625.975546835719,-0.314110400455915,0.235817039580178,-1.33200892104795,0.182857257045846,0.388193807797583
"gene_4021",3.4318003708143,2.45452035074796,1.84347080930093,1.33146689297389,0.183035431567308,0.388477426299453
"gene_738",137.143204999879,0.382862575915952,0.287667800002639,1.33091912237811,0.183215624445666,0.388782608599188
"gene_1830",8.56021291440908,-1.07659585918598,0.809026482928686,-1.33073005878459,0.183277848710599,0.388837390589829
"gene_8556",423.294414088376,0.186292390728634,0.140005926468966,1.33060360676895,0.18331947510518,0.388848459607412
"gene_16447",256.89055372447,0.308764689032735,0.232140415943417,1.33007726284075,0.183492816091703,0.389138855412906
"gene_3194",10.3922723013431,-1.26907317181517,0.954826746133817,-1.32911355589248,0.183810508597983,0.389715035631559
"gene_7650",342.522826521875,-0.187776864333248,0.141288468353254,-1.32903177818986,0.183837485909344,0.389715035631559
"gene_8273",29.8653338076228,-0.534342722339843,0.402235951287681,-1.32843103812389,0.184035751484334,0.39005791344566
"gene_2080",22.4267089362351,-0.63352593778238,0.476967933643366,-1.32823591083604,0.184100184479078,0.390117057586618
"gene_2416",8.8459312434557,-1.19919892992505,0.903007529604198,-1.32800546020992,0.184176303106272,0.390200935761751
"gene_904",3.76222411022143,-2.21404869191566,1.66803396650808,-1.32734029184707,0.184396141172862,0.390549957215943
"gene_13933",2.34061543510488,2.25309094214334,1.69751762909713,1.32728573979035,0.184414179235955,0.390549957215943
"gene_9370",19.1442099553893,0.856161701161973,0.645212586375136,1.32694513287778,0.18452683310631,0.390711058202892
"gene_2244",4.99540893755845,1.63579801053815,1.23429350984927,1.32529094375447,0.185074671543106,0.391638100273504
"gene_5078",9530.69267195972,-0.217881144600229,0.16439630753286,-1.32534086604517,0.185058120566096,0.391638100273504
"gene_5082",354.586584395641,-0.233114663766435,0.175882757740458,-1.32539804788842,0.185039164140207,0.391638100273504
"gene_9039",75.6313997325265,-0.423625656169039,0.319785266279215,-1.32471911885758,0.185264329516768,0.391961774809644
"gene_1761",270.813091446637,-0.357758463026651,0.270197034531286,-1.32406509807652,0.18548142571358,0.392265668637829
"gene_11673",49.3914251034967,0.485172839750456,0.366415801771098,1.32410457574519,0.185468316130681,0.392265668637829
"gene_4549",211.934957250696,0.29659322085853,0.22403604789078,1.32386383196298,0.185548271995025,0.392266660787941
"gene_7249",69.4866845162577,0.456635191753114,0.344931656588559,1.32384251497623,0.185555353024408,0.392266660787941
"gene_1533",5325.7393218489,-0.172977637636,0.1306746196101,-1.32372788344149,0.185593434500023,0.39226951918865
"gene_7075",524.203663722323,-0.248750063722314,0.187952908877664,-1.32347014583436,0.185679078015679,0.392372883499693
"gene_1529",4.94636755330769,1.57851898366462,1.19333173887262,1.32278303865101,0.18590753934734,0.392777946632956
"gene_6910",56.9539750711779,0.558663871210432,0.422520736212031,1.3222164578689,0.186096082241119,0.393098528151731
"gene_1872",93.1469633502625,0.328122843032841,0.248337610698813,1.32127728099467,0.186408926379887,0.393681497673956
"gene_79",1234.16639448669,0.189363039383303,0.143337288089228,1.32110103314794,0.186467678631548,0.393727720004929
"gene_9030",2.75701142967,2.33766084840496,1.76987117588275,1.32080847479705,0.186565233215424,0.393795975880081
"gene_10120",12.1379646434351,1.00689718092666,0.76234871651433,1.32078294239214,0.186573748872023,0.393795975880081
"gene_6479",193.799732374206,-0.333645340720707,0.252685215189254,-1.3203991395809,0.186701790728147,0.393988366918912
"gene_13286",7.04956548972924,1.69681576278544,1.28523088311939,1.32024197758701,0.186754240843861,0.394021195616839
"gene_7455",495.160073658411,-0.235054476707812,0.178132521052541,-1.31954836387501,0.186985852535385,0.394431938589357
"gene_11044",203.722489862917,0.284073991950148,0.215302886230549,1.31941562383868,0.187030201301344,0.394447580943593
"gene_5712",403.233193917859,-0.220169044985213,0.166882846250893,-1.3193030316262,0.187067824719591,0.394449036131339
"gene_7666",595.171899131269,-0.210047664740214,0.159327316375786,-1.31834056782078,0.187389666373607,0.395049671707486
"gene_6613",137.400513886934,0.254684785526742,0.193210248863066,1.31817430506621,0.187445304946047,0.395088979045547
"gene_14788",5.18497990153519,2.05570145773406,1.55993858825866,1.3178092222392,0.187567519942292,0.395190592421321
"gene_15225",14.1679660175124,-0.687321527008843,0.521524019765175,-1.31790962824362,0.187533902201554,0.395190592421321
"gene_1125",274.342772389608,0.196155009016322,0.148896421526344,1.31739236581731,0.18770713856431,0.395228376331566
"gene_3363",346.555497587523,-0.189526671159933,0.143873599916072,-1.31731374811287,0.187733478757494,0.395228376331566
"gene_14200",538.405430379296,-0.271677101405453,0.206193827058956,-1.31758115788681,0.187643896527926,0.395228376331566
"gene_15757",32.7908228892791,0.532422557375018,0.404107119982108,1.31752827665741,0.187661609227548,0.395228376331566
"gene_498",789.214081059792,0.175498324002554,0.133235970652572,1.31719927541329,0.187771836739882,0.39523122120259
"gene_130",217.74033715715,0.200937640160084,0.152567444072237,1.31704140016231,0.18782474771711,0.395264690762313
